"","content","rating","date"
"429","This is the only cartoon that i have ever consistently laughed at unlike The Simpsons which has 5 episodes in a row that totally suck then it may be funny sporadically. In all of the episodes ever made, there are only 3 or so that i thought were less than excellent. Seth Macfarlane created a show that is not afraid to offend or upset anyone and that's why we love it. There is absolutely no shame in any minute of all the episodes. I think any show that can make you gasp with a half-jaw drop expression and then 10 seconds later you are laughing so hard you might pee in your pants is worth a second glance.If you aren't addicted after one episode, give it one more chance. Trust me it is worth every minute.10/10",NA,"6 September 2005"
"430","Is violence in movies and sex on TV!  Well here you see sex on TV but not the violence.  Family Guy is a surreal comedy created for FOX on late night procedures.  Unlike the Simpsons in which the show was spawned from, Family Guy relies on surreal jokes to keep it fresh.  From Peter Griffin's flashbacks, to the surreal in-jokes from quotes.  Then there's Stewie, the psycho-maniac baby whom carries the show on his little body, and Brian the Dog with his sarcastic commentary.  Even if it doesn't have the flare and ingenuity of the Simpsons, it still is okay...",NA,"11 August 1999"
"431","I started watching this show when it first came on in 1999. I have never missed an episode and watching this show is the best part of my week. My week can be awful, but after an episode of FAMILY GUY, I don't care anymore since I'm too busy laughing at what I have just watched. There are many rip-offs of this show [such as BABY BLUES and HOME MOVIES], some of them are good and some of them are pretty bad. However, none of them are not nearly as funny as FAMILY GUY. FAMILY GUY is a one of a kind show. The voices are perfect, the jokes are sharp and witty, the writing is superb, the story lines are extremely clever, and the theme song is so catchy I spend half the week trying to get it out of my head. Some people may call it a 'Simpsons' clone, but the truth is that this is far different than THE SIMPSONS and a lot better too. I don't think there will ever be another show as original as FAMILY GUY.",NA,"19 February 2002"
"432","OMG! A show that pushes the limits of decency and I love it! As Americans we are so stuck up about political correctness in our TV shows. Censoring everything we can say and that is just wrong. This cartoon shows no mercy; black, white, Jewish, Catholic, Islamic, Native American, handicap, the homeless, etc are all fair game for the creators.Stewie the baby is always coming up with ways to kill his mother and dominate the world population.Lois and Peter really do love each other and their children.The family dog is actually the smartest one in the house.There is the strange neighbors. One who is only thinking about his next sexual encounter. Another who is an implied child molester.Pay attention to the background as a lot is also happening.This show does not disappoint in offending anyone it can and does with no need to apologize.We all need laughter and this show delivers!","10","3 March 2013"
"433","Just got my grubby mitts on Series Three and I cannot belive that the quality is still as high as ever. And at even more of a loss to know why this show never caught on in the UK.Like Futurama, it was originally shown on Sky, then re-appeared, rather sporadically, on Channel 4. Again, as with Futurama, shows were cut, shown at different times and on different days and consequently never found a home.Maybe now with the huge sales of the DVD's (series 3 is WH Smiths DVD of the week for f***s sake) maybe it willfinally be acknowledged as the genius work of art the fans all know it as.",NA,"26 July 2003"
"434","Seriously? This random absurdity qualifies as funny nowadays? Wow, our generation's intelligence is degenerating rapidly.Most of the jokes make no sense at all, they're just random. For example, ""I'm not hiding an egg in my pants"", then it suddenly turns out that he does. Ha,ha ha, thz so funy!!!111 And runaway lemonade with Chris trapped in the jar is funny? Really?Apparently the audience is so unintelligent that the jokes have to be explained for them. Wow. ""That means two things""People didn't like Vinny, even if he had potential as a new character. Immature, even telling Vinny to die, really shows how the fans of Family Guy are like.The only thing I actually stick around for are the racist jokes. Those are actually funny, and even then, some of them are not funny.If I don't like it, don't watch it? It's called the right to an opinion. For your information, I DO have a sense of humor, it's you who don't.","6","11 June 2014"
"435","Family Guy would have to be my favourite T.V Series for the reasons below I am about to display.It is outrageously funny but I may warn you the humour Family Guy displays is very crude. If you are in the mood for a laugh or got nothing to do I would definitely suggest it.Each episode of Family Guy is different. As they go on different adventures or need to solve another problem one of the family member is having.My favourite character is Stewie. A baby who is as smart as a grown male. His best friend in the family is the dog called Brian. They will often set out on crazy and strange adventures that have a twisted yet awesome ending. Stewie is a very unique child because he has attempted to kill his mother (Lois) in many different episodes.The reason I gave Family Guy a 9/10 and I know this may sound harsh but some of the things that the characters say can be taken as offensive or racist and another reason is because of an episode entitled ""Life of Brian"" but I won't go into to much detail with that.Seth McFarland (the creator of Family Guy) has made an outrageously funny and creative show that is a big credit to him. Family Guy is my favourite show and I would definitely suggest it to people.","9","20 January 2015"
"436","My review is way too late and is mostly to get something off my soul.I like Family Guys animation and also the design. It is much more crude and ... in a way ... mature (or rather addressing a more mature audience) than Simpsons.But what ruins it for me is the utmost mean spirited way the characters are. And i do not mean that a purely ""bad"" character is a bad thing. Especially the character of Peper Griffin switches from prinicpled and caring to reckless and downright moronic - a little too much. In Simpsons ... there usually way a reason for Homers behaviour... in Family Guy - there is not.In Family Guy - i realized that i was watching an animated version of the Kardashians after a while... or rather - a show about a bunch of utmost idiotic people - that never learn a thing and do not develop.And whats the fun of that ...To be fair - some scenes and jokes hit the mark and the show does know how to be funny - but the infuriating setup of it all ruined it for me.So all in all ... it is just average. Nothing i could stand to watch more than like 2 episodes in a row.","5","19 October 2016"
"437","Family guy is totally hilarious, has amazing voice actors and actresses and just always seems to have 10 star rating episodes!!! Nothing gets better than family guy!! I absolutely love Stewie and Bryan I believe they make the show exactly how it is along with Peter, to me these three are the funniest, most interesting and appealing characters along with Quagmire. I love when they do the road trip episodes with Stewie and who ever but I want them to do more along with more time traveling episodes with Stewie because they are always fantastic. I hope Family can continue with its success and begin to use our current reality and real life story lines on the show as its own story lines and plots but they are still always unique and creative, artistic and exhilarating. I also hope family guy can last at least 24 seasons even though their only going into their 14th. I absolutely love family guy!!!","10","14 August 2015"
"438","Why did they have to cancel this show?  This was like The Simpsons with attitude!  I loved this show!  It was like a South Park that was suitable for broadcast TV.  It pushed the limits, but not to the point of protest. It was flat out funny, if stupid.  I laughed so hard when a teenage Peter in a flashback asked his teacher why the dinosaurs went extinct, only to hear his teacher say, ""Because you touch yourself at night.""Fox seriously needs to toss out its Married by Joe Millionaire at Celebrity Boot Camp garbage and bring back Family Guy!","10","13 March 2003"
"439","These shows will always be compared to The Simpsons, since that was the first really good animated satire made for television. Some really good ones, like South Park and Futurama has come along since then, but The Simpsons is still the original. The creators of these shows know this, so the shows that pop up have different ways of attacking society. Futurama, for instance, does it from a futuristic point of view, and South Park is almost a bit political at times, but they are both GREAT shows.I haven's missed an episode of Family Guy, and I just love the show. It's just really brilliant, and Stewie is one of the funniest and most evil characters I've seen in years. All character (except maybe Meg) are brilliant, and I love them all. This shows angle on society is television, and it does a really good job at ridiculing it. No show is left untouched, and they have just started.One BIG part of Family Guy is the flashbacks. They are absolutely incredible. My favorite is ""I remember the last time I accepted a coupon from a man in a chicken suit"". They are so insane and wonderful that you just want to keep them in your pocket and take them out on special events to show your friends (the flashbacks).Well, just enjoy the show, I know I will. Yeay Seth MacFarlane!!""Must kill Abraham Lincoln...""",NA,"31 October 2001"
"440","SPOILERSI know, Family Guy is a rip off of the Simpsons. Peter is just like Homer. Lois is just like Marge. But, Chris is not like Bart at all. Meg is not like Lisa at all. Brian is not like Santa's Little Helper at all. Stewie is not like Maggie at all. Also, Family Guy's humor is not like the Simpsons at all. The Simpsons is just like a real family. It has some things that would never happen, but overall it's a very realistic cartoon. Family Guy, on the other hand, has silly humor that it could happen, but it would be very odd if it did happen. Family Guy also consists of flash-backs or recurring gags, like the Evil Monkey that lives in Chris's bedroom. But mostly, it's just Peter's wacky flash-backs.Family Guy has a story just like the Simpsons. A regular, suburban family are in wacky, silly situations. The thing is, Family Guy's situations are much wackier, and unrealistic. For example, a family could go on a reality show, in an episode of the Simpsons. Family Guy, on the other hand, consists of a talking dog and talking baby going to Europe. See, Family Guy is not really realistic. Although it unrealistic, it's a good show throughout, with all the movie parodies and wacky plots.Overall, this is a great show, although it can never be as good as the Simpsons. I also find Family Guy's humor very original, which I liked. Also, some things can be pretty offensive.8/10 Recommend Titles: The Simpsons, South Park","8","6 November 2006"
"441","at least I hope it doesn't. I liked the first episode okay but the last couple episodes... The dog and baby are the best things about it and they're both ripped from other cartoons. The baby bent on world domination... can you say ""Pinky & The Brain""? and isn't that the Dilbert dog?",NA,"30 April 1999"
"442","Smart, near to the knuckle, but usually very funny show that won me over with the abundance of clever 'in' jokes, usually through the use of 'flashback' scenes.Best episodes are in the 3rd series, especially my favourite where they end up in the deep south and mercilessly parody life in those parts.Well observed characters, with excellent voices (esp Stewie's evil Rex Harrison voice) make this well worth watching. Plenty of interesting 'guest' voices pop up also.However if you are easily offended Family Guy is best avoided,they're not shy of pushing the limits of good taste.",NA,"28 May 2004"
"443","Family guy in its hay day was a decent watch. Sure the plots were thin, but there was definitely a lot of heart put in to the characters and jokes. This results in one of the best shows to watch in a group
However when we fast forward, modern family is easily in my top 10 worst shows of all time. This show rotted very fast and went from good to downright abysmal. The jokes for the most part are unbearable and usually are done for filler. The plots aren't just thin but desperate for shock, like Stevie and brian having puppies and Peter marrying Chris
If you're planning on watching this show watch seasons 1-9. Seasons 6-9 aren't the best and still have bad episodes but they are still watchable","6","28 May 2019"
"444","Pros: Stewie-Best T.V. baby I've ever seen. When I watch the reruns of the first few seasons, I look forward to another moment of Stewie.Early series-I admit, this show wouldn't get less than seven stars from me if the quality of the original show was kept up.Open-ended universe-ANYTHING can happen in the Family Guy universe. It's fun to think of all the pure outrageousness around.Brian as a talking dog-If dogs could talk in dog situations, like being chased by the vacuum or car-rides, I think McFarlane and the boys have captured in perfectly.Occasional Moments- One out of every ten of the cut away jokes are actually funny.Cons: Peter, Lois, Chris, and Meg-Except for the obvious differences in appearance and minor tweaks in personality, these characters are VERY similar to the Simpsons. A stupid, oafish, over-weight dad, a usual moral mom with an annoying, naggy voice, a dumb, trouble-making son, and an often sad, unpopular daughter.Brian as a person-Annoying, usual unfunny, and often ruining the greatest character on the show.Stewie/Brian Tag Team Episodes-Cheesy, crappy episodes. In my opinion, they should put Peter and Stewie together more often.The Evil Monkey-It gets real old, real fast. Like the first time you see it.The Fighting Chicken-It gets real old, real fast. Like the first time you see it.Use of Dead Celebrities-I mean dead figuratively. Half of the time, the stars they use in their cut aways are people I have never heard of.Pointlessness-This is why many people find this show annoying. Nine out of ten times, the jokes come out of NOWHERE!!! One such joke was when they showed a married caveman couple arguing. For five minutes of my life that I'll never get back, I felt confused and annoyed. For a better idea of what I really think of Family Guy, refer to the South Park episodes ""Cartoon Wars"" parts one and two.","10","8 January 2008"
"445","Family Guy changed my life forever. It's the absolutely most hilarious show of all freaking time. I don't know why the heak people voted American Dad a better show. That was garbage (read my review). Just a few days ago, I became addicted to Family Guy. Go to www.familyguydirect.com, they have all the episodes. The jokes in this show is unexplainable. It's just too hilariously funny. Peter pushes meg's face in his butt and farts, Peter lit Meg's head on fire, Quagmire does stereotypical Japanese things before having sex with a Japanese woman but the griffin Family watches the whole thing, Peter's hilarious mental Retard""ness"" is something you will die from because of laughter. Peter is the dad in the griffin family, he is the funniest in the family, Lois is a house wife and teaches piano, Brian is the family dog who is anthropomorphic, Stewie is the baby who is somehow evil and extremely intelligent, Chris is Peter's son and in many ways like his father, and Meg is the daughter who doesn't fit in school and is constantly ignored and made fun of in the family.The quality of Family Guy is 100,000 times better than any Family Guy spin off. But there has been problems with the show and the quality has been downgraded since Season 5, but still, it's Family Guy.In conclusion, Family Guy is my Favorite show. It's humor should be awarded by many but some just think a CIA agent who is Sex-Crazed is funnier. But NO, NO that is NOT funny... thank you.10/10 but even a score like that is too low for a show like this.","10","20 February 2012"
"446","What can I say about Family Guy, its spontaneous, its smart, its sarcastic, and its friggin' hilarious! To some known as the next genereation of the Simpsons, Family Guy has kept viewers in stitches since the pilot on Fox in 1999. Now with re-runs on Cartoon Network, Family guy is as popular as it was before.But for all of you Peter, Lowis, Chris, Meg, and Stuie fans who can't see it on Cartoon Network, never fear, Family Guy returns to Fox this Autum (or so I've heard). So in conclusion, I love this show, And I'll keep watching as long as its on the airwaves. Good Day, God Bless, and Watch Out!",NA,"26 June 2004"
"447","If you thought that the Simpson were dysfunctional. As they were the first dysfunctional family in the cartoon sense. But they are cakewalks compared to this family.As Stewie is the one that causes all the destruction. He may be a baby. But he is British and he is smart. Plus he has such a sharp tongue along the way.Brian the dog is the perfect straight man to Stewie's antics. While Peter Griffith is a bumbling blue collar worker. As his wife Lois is the perfect straight man or woman, for him as she is from a wealthy family.There is teenage daughter Meg who is awkward but pretty bright and Chris in addition to Stewie, the younger version of Peter. Not too bright and a slacker.Still though Seth McFarland who provided the voices and is the executive producer and creator of the show, took the Simpsons to a whole new level.","6","18 May 2013"
"448","For those unfamiliar with Family Guy, this was an animated series that for a while, aired on Fox before being yanked. It has since made a successful comeback (and its second series premiere did so with a nice slap in the face to Fox executives by listing all of the short-lived b-grade and c-grade series that would come and go before Family Guy was permitted another shot). And it was quite different from previous Fox animated fare (i.e. The Simpsons and King of the Hill) because of it's characters and purpose. The Griffith family, at the center of this series, is comprised of the typical sitcom-esquire idiot (and nowadays, crude and insensitive) father figure, Peter; his stereotypically (sometimes) level-headed wife, Lois; the clueless teen daughter, Meg; their half-retarded son, Chris (see the Sept. 2005 spoof on Family Guy); their insolent British-accented toddler, Stewie (probably one of the funniest characters on the show); and their hinted-to-be-gay talking dog, Brian. (These characters are basically repeated for ""American Dad"").I've never been a tremendous fan of ""Family Guy"" because its humor is based purely on trying to outdo its own outrageousness (and in even more of an offensive and outrageous manner with the on-again/off-again series ""American Dad""). True, there are some awesomely off-beat moments which are just so weird, you can't help but to laugh (particularly from many of Stewie and Brian's strange adventures).And where have we seen this before? With South Park, which Family Guy creators are either trying to make a comparable model of (and you still have limits since it is aired on network television---but of course, there are always the DVD collections). Either that, or they are trying to top what South Park has managed to (and continues to) successfully do (and again, Family Guy has to adhere to certain limits that Comedy Central programming does not). But, with South Park, it wasn't always simply outrageousness for the sake of being vile or disgusting or offensive or whatever, but rather, it is comic material ancillary to often wildly excellent satire. Something which Family Guy radically lacks and, is therefore, repetitive and tiresome in it's attempts to be outrageous for the sake of outrageousness. After a while, you can only get so extreme and then the humor is just dead. (Even some of the antics of South Park are no longer shocking enough to be funny anymore).",NA,"7 September 2005"
"449","Let's face it. Whether you like it or not, Family Guy was once a good show. The cutaways were funny, the plots were funny, and the overall show was just..funny. But then it wasn't, as the show decreased in humor and focused on ratings trap episodes and just bland and boring plots. It fell from grace, but let's all remember how it was once good. Once.","6","24 April 2018"
"450","i have 1 word....  FAMILY GUY IS THA BEST! with jokes as: well if my son, cant come in your club, i will go bymyself, see ya later chris! i mean thats comedy. and i think its better than simpsons and futurerama as well. i mean a family with a dog that speaks, and everyone understands him. and a baby that speaks, no one understands him exept the dog, and they have some big conversations, because they are also the smartest of the whole family. aint that comedy or WHAT?!?!",NA,"9 January 2003"
"451","OK...I know this has been said a million times, but to add insult to injury...the show has gotten really stale lately. Particularly, I wanted to point out, that at first it was about a man trying to find a job to support his dysfunctional family, or impress them, or be a decent person around them. Something like that, it was about the family and how the man would deal with an issue involving said family. Lately though, and by lately, I don't literally mean lately, more or less after the 3rd or 4th season, Peter's lost his character traits entirely and become more or less a doll that spews retarded jokes. It still tries to make reference to it's past episodes and events that have occurred, but you don't even care, because his character isn't even a character anymore. Stewie's become gay, which would be perfectly fine if they didn't make him hit on EVERY SINGLE guy in the show. Also, because he's gay he had to be a trannie? What? Him being a trannie wasn't funny the first time I saw it, why drag it on, not just for the one episode, but onto LATER episodes. Hell, South Park delved in Cartman being gay, but they didn't make it his ENTIRE character. He still is the crazy guy who does very creepy things, though still very childish.The show also always complains that Meg isn't an interesting character. Well, when you don't write her to be interesting, she won't. It's pretty logical that if you don't involve a character in the show, you might as well kill her off. Of course they can't do that, and have killed off other unimportant characters, the point remains, they could get rid of Meg somehow, but no, they want the stupid one-line jokes that involve her getting hurt, whether hurt feelings or actually physically hurt.There's also what I call ""filler"" moments, when the crew can't write anything interesting enough to fill a whole episode and just have something else take over, or drag out something where animation is so simplistic that everything stays in one place and only a mouth moves. For those who know, they can just draw a simple figure of the character, and put the mouth even more in the foreground, it's lazily done. ""MOM MOM MOM"" OK...Filler moment. The random flashbacks, I honestly can't complain about. It was part of the show when I liked the show, and it should remain part of the show...it's when they turn into filler moments that I really hate. ""Mr. Conway Twitty, let's hear a whole song from you now to divert the attention from the fact that Seth and the other writers couldn't come up with the 5-10 minutes of that song"" What's worse is, they just take a video of Conway Twitty, they don't even BOTHER animating a scene of it. No one laughs at it, I end up turning the channel if I don't get bored before that moment anyway. The only filler I've liked so far was short and to the point, with ""The Rock"" simulating Peter and Lois having sex. The actual episode beyond that wasn't all that funny...however...Beyond all the complaint, there must be something to draw me in, because I do keep watching it enough to know all this. Maybe it's hope...but maybe, just maybe, it does still have entertainment value to me.","4","26 January 2010"
"452","Family Guy <> Simpsons. Family Guy >= South Park. I been a fan of The Simpsons since day 1 just when I a kid and grew up on The Simpsons. I lived through Bartmania. When The Simpsons went popular in early '90's, all the other channels tried to jump on and failed miserably. Then in '95, a cult cartoon became a national phenom with South Park, and I also became an immediate fan. Lastly in '99, right after the Superbowl I became a fan of a new series called Family Guy. While the animation is nowhere as good as The Simpsons but not as crude as South Park, it is not comparable to The Simpsons. The dialogue & jokes seem to definitely be more South Park influenced than The Simpsons. At times, Family Guy pushes the envelope a lot more often than South Park (movie & series).The first season was tamed compared to the 2nd and now finally the 3rd season. Family Guy has become a cult hit even after it was pulled off the air in mid-2000. I tend to find Family Guy to be way more offensive with its jokes than South Park. Its unbelievable the amount of sexual innuendoes and no-hold barred dark humor on just about every subject possible to be offensive on has been poked at in this series and this is aired on a public channel. Cable can be a bit more lenient, but just watching this series on Fox I'm just utterly amazed what it gets away with. While it's tame on the cursing, the humor goes to the absolute absurd. One particular example is when the character Meg is talking to guy, and to keep his attention she blurts out, ""Well I can't taste salt."" While younger kids who watch this show won't some jokes, adults should be able to pick it up quickly and will just have you rolling on the floor laughing. Actual actors could never do the material on this show. That's what makes it brilliant since its not done by actual actors it allows the extremely creative writers to find things to poke at. This show it tailored for 18-34 male audience with frequent pop culture references from 70's-90's but seems also to have racy humor that I don't think women would find to be humorous.The last several years of The Simpsons have not been great and at times down right weird and South Park has been hit & miss with each particular episode in the last 2 seaons and they seem to be missing the original formula. This can not be said about Family Guy as it just keeps improving with each episode. If you like your humor very dark with no sugar or cream, this is a series you just can't miss.",NA,"9 August 2001"
"453","The reason that this show is so popular can be summed up in one sentence; People are dumb.This show is written by people who are racist, cheauvenist, and immature, but smart enough to realize how many men have low intellects, and how to aim this show right at them. It's psychologically similar to showing videos of bananas to chimps. You get a positive reaction.Now, I say this is aimed at men because I have yet to meet any woman who likes this show. They may tolerate it for their husbands' sake, maybe even crack a smile or two. Read the comments list....I found only one comment that was apparently written by a woman, and her attitude was not in favor of the show. It's like that other garbage called ""The Man Show,"" it's written for dumb men to enjoy.First off, the father is not someone who could function in everyday life without several medications and constant supervision (and I must note that I am very tired of any sitcom that dummies down all the men to babbling idiots, though I am sure that some exist, but leave them off the television.) Peter treats his wife like crap. He talks down to her, treats her like a slave, cares little or nothing about how she feels, or her opinions. He has views on women that were common in the 1930's. I've seen him beating her up, ordering her to fix him something to eat, telling her that she can't drive a car because it's illegal for women to drive. He watches Lifetime television, lovingly called ""Television for idiots."" The writers cleverly pointed out there that women were idiots. He is also racist, but it's OK, because he needs a Jew for only for financial gain. Oh boy, that's funny. Ha ha ha. Now I understand about his singing for ""those good old fashioned values."" Old fashioned as in decades ago.Lois is not any better. True, she has some intelligence, but not enough to leave the jerk. But she loves him for who he is. Ahhh, sigh. Get real. She's the dream girl for every dumb man in America; she cooks, cleans, puts out, and puts up with your stupid ass mistakes. The children don't hold any better, as the oldest boy is a clone of his father, and the daughter is self pre-occupied (ok, most teen girls are, I'll give you that). The baby is just a rip off of another big-headed character. I won't say who, but Stewie should have a twin that says ""Narf!"" The show is pure garbage. Unlike dysfunctional family shows like The Simpsons and Married with Children, this show lacks any real charm. It's aimed at the lowest common denominator amongst TV viewers, and has no redeeming values at all. Fox made a great move in canceling this show, but because idiots also have a voice, it's making a comeback. I'm half convinced that every guy that likes this show lives in a trailer park, but there aren't that many trailer parks in existence to warrant all of the votes received to bring back the show. That is a truly scary thought.Criticize my thoughts if you like. But if you really like this show, you probably didn't understand half of what I said, did you?",NA,"1 December 2004"
"454","Family Guy is a very divisive show. It divides people into groups that like and and might not be total idiots, and people who hate it and most assuredly are.In a time when almost every mainstream animated comedy has lost its way, either spiraling downward into clichéd irrelevancy like ""The Simpsons"" or destroying itself with wholesale arrogance and self indulgence like South Park, it is nice to see that SOMEONE understands that the purpose of a comedy is not to keep a long dead franchise going for merchandising rights, or to act as the creator's own private blog, but to be funny.Family guy is a show that is unafraid to take risks, to do new things, and change the formula between episodes almost every week, instead of just on Halloween or Xmas. In short it's what the simpsons was in is golden years, but less formulaic. It may not be quite as sharp, and it's highly British sense of humor may be lost on some, but it still remains one of the few oasis in the massive comedic dry spell that is animated television.","10","11 June 2006"
"455","Family Guy is what it is, dick-fart jokes at its purest. If you are into that type of thing, then you will love this show...however, it fails completely on every other level if you don't like that style of humor. The overall quality of the show is rather low in my opinion, both writing and direction. By which I mean, the show is just so easy to predict the punchlines and it is rarely even amusing. If me and my friends watch, we spend the time saying the punchline before the setup is even done or we figure out better punchlines. And then there is the whole style of cutting away from the story to go do some little side joke, thats an OK form of directing/writing...but its still weak.But yeah, you either like it for the humor or you hate it for the simple humor (and its anti-intellectual sense of pride)",NA,"27 January 2006"
"456","What can I say about this show? Of the 50 episodes that I have seen I have not really enjoyed two of them, the second Death episode and Peter's Father episode. I recognize that this show is not for everyone, the absurdist humour, the Kool-Aid man breaking through the courtroom wall, the unPC elements, ""Don't kill strippers they are already dead inside."", and the racial slurs, ""Day in the life of an Irish wo/man"".  But if you want something that isn't afraid to use shock in its humour, that doesn't mind being surreal, check it out on DVD, and look for it on TV in 2004, as I hear there will be another season.",NA,"16 December 2003"
"457","I love Family Guy I've watched it since I was a kid it has something about it that makes it extremely enjoyable this show gives a lot and is always talking about hot button issues which can get a little annoying if it's not handled tastefully but more times than not it is and that's why Seth MacFarlane is a comedic genius. His comedy is definitely not for the faint of heart but if you give this show a chance and like it, check out his recent movies ( Ted, Ted2, A Million Ways to Die in the West)","8","22 January 2018"
"458","For me, this is truly a very good show. I know some people get annoyed at the regular cutaways, myself included (some of them being simply unfunny, or sometimes its just the fact I don't have the contextual knowledge to understand the joke, I'm 15) , but in reality , most of them are very good. It is well animated and nice to watch, but the thing I love most about it is the diversity of the episodes. The Brian and Stewie episodes are absolutely excellent, for example the ""Road to"" episodes and other time travel episodes, not to mention other episodes like ""Three Kings"". These episodes are such fun to watch, especially when you're my age. The risky humour and ridiculous gags make me laugh out loud at times, something I don't usually do at the TV. Since I began watching a few years ago, I've bought 8 seasons, and just watch them whenever I'm not feeling so good. Seriously a great show, even if sometimes the cutaways are infuriating.","8","20 September 2012"
"459","Family Guy is pure genius comedy! I love this show. I starting watching early 2005. I didn't know what I was missing. This show is way better then The Simpsons! You just got to love Peter. He is such a stupid moron who is always getting himself into something. With this show they can have something that has nothing to do with what their talking about and just throw it in there and it'll be funny like throwing Vinny from My Cousin Vinny in the middle of that island with those foreigners. Has nothing to do with it and it was so freaking funny! That is what I love about this show, small witty little gags like that that you just keep laughing about forever.",NA,"26 September 2005"
"460","SPOILERS For the first time ever, 2004 was the year a television series was resurrected due to DVD sales. That programme was hilarious cartoon ""Family Guy"". Full of cult references and hilarious one liners, this series has thrived on a student cult following and is perhaps more popular now than ever before.Peter Griffin (voiced by creator Seth MacFarlane) is the father of the Griffin family. A loud, often offencive man, the only thing as big as Peter's stomach is his love for his family.Peter's wife Lois (voiced by Alex Borstein) is a passionate redhead with a rich background. Lois is devoted to Peter and despite all his idiotic ideas, she stands by him.The beauty of ""Family Guy"" is it's relevance to modern humour. Whether it's jokes will remain fresh is unknown, but at the present time it remains hilarious, even after multiple viewings.Perhaps the finest part of ""Family Guy"" is the relationship between baby Stuie and dog Brian (both MacFarlane). Stuie is an intellectual with designs on world domination whilst Brian is an alcoholic who far too often is led astray by best friend Peter. These two characters, whilst completely random, are superb because they provide an air of intellectualism to balance out with Peter's stupidity.In general, the great thing about ""Family Guy"" is how much of an ironic cult programme it is. Cult programmes tend to be programmes which small numbers watch and will regularly quote from. Evolving from this original scenario, ""Family Guy"" is now a programme practically every person on the planet has seen at least five minutes of. Still, whilst never award winning and not as well known as cartoons like ""The Simpsons"", everybody still quotes the Griffin family at regular intervals.As an animation, ""Family Guy"" is one of the finest. With guest voices like former Batman Adam West, the series has regained it's popularity in recent years due to a strong student following. This is a well deserved following since ""Family Guy"" is perhaps one of the funniest comedies in recent years. If you haven't seen the adventures of the Griffin family, then go out and find a DVD today. This is one family you won't want to miss.",NA,"12 January 2005"
"461","Hi All..I'm a lil'ol English fan and have just found out that Fox have cancelled the show.... Why ??....I mean i'm really interested.... Is it that it's starting to get funnier than the Simpsons..(can't have that now can we ...) I mean...don't get me wrong...the Simpsons is legendary and an all round cracking watch...but its no longer quite as sharp as it was, whereas family guy...coarse as it may be..keeps you sitting on the edge of your seat to make sure you see every tangent / irreverent gag ...C'mon fox....bring it back...you know you want to...",NA,"23 September 2002"
